In Temp/Humi: 22.41/48.71       Out Temp/Humi: 21.91/33.42      Aux Temp/Humi: 17.23/96.67      Error: 0x0000
In Temp/Humi: 23.16/48.74       Out Temp/Humi: 22.98/31.78      Aux Temp/Humi: 0.94/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.74       Out Temp/Humi: 22.98/31.78      Aux Temp/Humi: 0.94/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.74       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.95/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.74       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.95/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.74       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.95/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.95/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.96/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.79      Aux Temp/Humi: 0.96/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.80      Aux Temp/Humi: 0.96/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.80      Aux Temp/Humi: 0.96/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.80      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.80      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.80      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.81      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.73       Out Temp/Humi: 22.98/31.81      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.81      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.81      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.82      Aux Temp/Humi: 0.97/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.82      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.82      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.82      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.82      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.83      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.83      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.83      Aux Temp/Humi: 0.98/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.99/31.83      Aux Temp/Humi: 0.99/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.72       Out Temp/Humi: 22.98/31.83      Aux Temp/Humi: 0.99/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.71       Out Temp/Humi: 22.99/31.84      Aux Temp/Humi: 0.99/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.71       Out Temp/Humi: 22.99/31.84      Aux Temp/Humi: 0.99/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.71       Out Temp/Humi: 22.99/31.84      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.84      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.84      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.16/48.71       Out Temp/Humi: 22.99/31.85      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.85      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.85      Aux Temp/Humi: 1.00/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.85      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.85      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.71       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.01/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.86      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.87      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.87      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.87      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.87      Aux Temp/Humi: 1.02/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.88      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.88      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.88      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.88      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.70       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.03/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.89      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.04/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.90      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.69       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.91      Aux Temp/Humi: 1.05/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.06/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.92      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.68       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.07/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.93      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 23.00/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 23.00/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 23.00/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.94      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.95      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.95      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.95      Aux Temp/Humi: 1.08/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.95      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.95      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.96      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.96      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 22.99/31.96      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 22.99/31.96      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.67       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.09/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.97      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.98      Aux Temp/Humi: 1.10/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/31.99      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.11/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.00      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.01      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.66       Out Temp/Humi: 23.00/32.01      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.01      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.01      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.01      Aux Temp/Humi: 1.12/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.17/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.02      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.13/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.03      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.04      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.14/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.65       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.00/32.05      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.15/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.06      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.64       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.16/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.07      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.08      Aux Temp/Humi: 1.17/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.63       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
In Temp/Humi: 23.18/48.62       Out Temp/Humi: 23.01/32.09      Aux Temp/Humi: 1.18/97.47       Error: 0x0000
